frame;mark;AU01_c;AU02_c;AU04_c;AU05_c;AU06_c;AU07_c;AU09_c;AU10_c;AU12_c;AU14_c;AU15_c;AU17_c;AU20_c;AU23_c;AU25_c;AU26_c;AU28_c;AU45_c
7544;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7545;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7546;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7547;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7548;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
7549;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
7550;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
7551;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0
7552;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0
7553;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1
7554;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
7555;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
7556;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
7557;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
7558;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
7559;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
7560;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
7561;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
7562;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
7563;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
7564;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
7565;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
7566;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
7567;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
7568;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
7569;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
7570;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
7571;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
7572;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
7573;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
7574;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
7575;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
7576;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
7577;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
7578;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
7579;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
7580;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
7581;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
7582;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
7583;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
7584;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
7585;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
7586;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
7587;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
7588;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
7589;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
7590;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
7591;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
7592;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1
7593;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
7594;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
7595;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
7596;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
7597;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7598;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
7599;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
7600;4;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
7601;4;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
7602;4;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
7603;4;1;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
7604;4;1;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
7605;4;1;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
7606;4;1;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
7607;4;1;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
7608;4;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
7609;4;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7610;4;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7611;4;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7612;4;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7613;4;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7614;4;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7615;4;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7616;4;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7617;4;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7618;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7619;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
7620;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
7621;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
7622;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
7623;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
7624;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
7625;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
7626;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
7627;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
7628;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
7629;4;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0
7630;4;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0
7631;4;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0
7632;4;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0
7633;4;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0
7634;4;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0
7635;4;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0
7636;4;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0
7637;4;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0
7638;4;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0
7639;4;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0
7640;4;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0
7641;4;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0
7642;4;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0
7643;4;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0
7644;4;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0
7645;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
7646;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
7647;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
7648;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
7649;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
7650;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
7651;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
7652;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
7653;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
7654;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
7655;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
7656;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
7657;4;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
7658;4;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
7659;4;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
7660;4;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
7661;4;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
7662;4;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
7663;4;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
7664;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
7665;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
7666;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
7667;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
7668;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
7669;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
7670;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
7671;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
7672;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
7673;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
7674;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
7675;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
7676;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
7677;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
7678;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
7679;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
7680;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
7681;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
7682;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
7683;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
7684;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
7685;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
7686;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
7687;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
7688;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
7689;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
7690;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
7691;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
7692;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
7693;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
7694;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
7695;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
7696;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
7697;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
7698;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
7699;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
7700;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
7701;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
7702;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
7703;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
7704;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7705;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7706;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7707;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7708;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7709;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
7710;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0
7711;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0
7712;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0
7713;4;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;1;0;0
7714;4;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;1;0;0
7715;4;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;1;0;0
7716;4;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0
7717;4;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0
7718;4;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0
7719;4;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0
7720;4;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0
7721;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
7722;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
7723;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
7724;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
7725;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
7726;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
7727;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
7728;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
7729;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
7730;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
7731;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
7732;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
7733;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
7734;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
7735;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
7736;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
7737;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
7738;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
7739;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
7740;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0
7741;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0
7742;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0
7743;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0
7744;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0
7745;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0
7746;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0
7747;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
7748;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
7749;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
7750;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0
7751;4;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0
7752;4;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0
7753;4;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0
7754;4;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0
7755;4;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0
7756;4;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0
7757;4;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0
7758;4;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0
7759;4;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0
7760;4;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0
7761;4;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0
7762;4;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0
7763;4;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0
7764;4;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0
7765;4;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0
7766;4;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0
7767;4;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0
7768;4;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0
7769;4;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0
7770;4;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0
7771;4;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0
7772;4;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0
7773;4;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0
7774;4;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0
7775;4;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0
7776;4;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0
7777;4;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0
7778;4;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0
7779;4;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0
7780;4;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0
7781;4;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0
7782;4;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0
7783;4;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0
7784;4;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0
7785;4;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0
7786;4;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0
7787;4;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0
7788;4;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0
7789;4;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0
7790;4;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0
7791;4;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
7792;4;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
7793;4;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
7794;4;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
7795;4;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
7796;4;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
7797;4;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
7798;4;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
7799;4;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
7800;4;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
7801;4;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
7802;4;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
7803;4;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
7804;4;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
7805;4;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
7806;4;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
7807;4;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
7808;4;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
7809;4;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
7810;4;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
7811;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
7812;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
7813;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
7814;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
7815;4;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0
7816;4;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0
7817;4;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0
7818;4;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0
7819;4;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0
7820;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
7821;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
7822;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
7823;4;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
7824;4;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
7825;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
7826;4;0;1;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0
7827;4;0;1;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0
7828;4;0;1;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0
7829;4;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0
7830;4;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0
7831;4;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0
7832;4;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0
7833;4;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0
7834;4;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0
7835;4;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0
7836;4;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0
7837;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
7838;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
7839;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
7840;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
7841;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
7842;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
7843;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
7844;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
7845;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
7846;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
7847;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
7848;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
7849;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
7850;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
7851;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
7852;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
7853;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
7854;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
7855;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
7856;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
7857;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
7858;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
7859;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
7860;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
7861;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
7862;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
7863;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
7864;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
7865;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
7866;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
7867;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
7868;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
7869;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
7870;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
7871;4;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0
7872;4;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0
7873;4;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0
7874;4;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0
7875;4;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0
7876;4;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0
7877;4;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0
7878;4;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0
7879;4;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0
7880;4;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0
7881;4;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0
